date,open,high,low,close,volume,ticker,return,short_term_return_3,sma_10,sma_20,ema_50,volatility_10,open_sector,high_sector,low_sector,sector_close,volume_sector,return_sector,short_term_return_3_sector,sector_sma_10,sector_sma_20,ema_50_sector,sector_volatility_10,sector_return_1d,vix_level,pe_ratio,eps,revenue_growth,debt_to_equity,roe,date_fetched,used_fallback,news_sentiment,pct_pred,direction,confidence,label,price_1d,price_3d,price_5d
2025-04-30,538.53,549.07,529.55,548.06,3740591,MA,0.015527720130447564,0.027329984254329975,528.859,518.8045,531.626139799899,0.01393037975272135,48.15,48.93,47.5,48.76,32491429,0.0018491884117526336,0.015410245730945293,47.55800000000001,46.9935,48.386169522171684,0.015312016217780293,0.0018491884117526336,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,-0.1779,-0.5032304435405061,Down,0.25,Avoid,545.3019952311319,539.8275532083342,534.4080706680306
2025-04-30,158.2,158.2,155.02,156.31,9583029,JNJ,0.002565582707972691,0.011191615991719361,155.837,154.339,156.8147882877913,0.009739511150627732,139.55,140.79,138.26,140.47,6821252,0.00854394026421601,0.017529880478087456,136.89299999999997,137.292,141.08821396326752,0.011656003419228034,0.00854394026421601,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,0.8776,0.18306687504199104,Up,0.9,Buy,156.59615183237815,157.17002800378106,157.74600725278992
2025-04-30,409.03,413.26,401.0,411.44,9104674,UNH,0.005400386090951281,-0.017198547678196063,440.31800000000004,500.6335,497.6587606285566,0.07071305038748181,139.55,140.79,138.26,140.47,6821252,0.00854394026421601,0.017529880478087456,136.89299999999997,137.292,141.08821396326752,0.011656003419228034,0.00854394026421601,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,0.7733,-0.8777376132126163,Down,0.1,Avoid,407.828636364198,400.70072575566263,393.697394701168
2025-04-30,24.2,24.44,23.98,24.41,53410119,PFE,0.0260613703236654,0.06500872600349039,22.806,22.752000000000002,24.210705311699922,0.016017354441577973,139.55,140.79,138.26,140.47,6821252,0.00854394026421601,0.017529880478087456,136.89299999999997,137.292,141.08821396326752,0.011656003419228034,0.00854394026421601,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,0.24127142857142858,0.37708935576080693,Up,0.95,Buy,24.502047511741218,24.68718514821302,24.873721685916323
2025-04-30,73.35,73.48,71.69,72.55,20892472,KO,0.0027643400138217533,0.00890001390627182,72.575,71.67150000000001,70.3075058891288,0.010035509754538716,81.69,82.15,80.67,81.83,10543814,0.007262432299359967,0.012246412666996553,81.26599999999999,80.5175,80.59179682643068,0.011062577374901815,0.007262432299359967,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,0.697875,-0.14899620725403984,Down,0.45,Avoid,72.4419032516372,72.22619269510389,72.01112446079172
2025-04-30,162.45,163.16,159.95,162.57,11758475,PG,0.001910513989892726,0.009626133399577519,164.361,164.91299999999998,166.5360553268026,0.01931441624701472,81.69,82.15,80.67,81.83,10543814,0.007262432299359967,0.012246412666996553,81.26599999999999,80.5175,80.59179682643068,0.011062577374901815,0.007262432299359967,,15.0,2.0,0.05,1.0,0.1,2025-04-26,,,0.10546353451980034,Up,0.8,Buy,162.7414520680688,163.084898853138,163.42907044244524
2025-04-30,95.94,97.78,94.93,97.25,21519209,WMT,0.012598917117867536,0.022715322326217313,94.604,91.679,91.91850618302192,0.016348630176895737,194.2,197.81,191.63,197.26,2938675,-0.009092279097804856,-0.0017206477732794045,191.228,189.9355,199.29484769800558,0.019750029000333232,-0.009092279097804856,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,0.50535,-0.0883533771293368,Down,0.55,Avoid,97.16407634074172,96.99245670451454,96.82114019780443
2025-04-30,356.5,361.27,352.38,360.49,3656317,HD,0.00415041782729797,0.008138039040214817,355.243,354.203,365.87831570114975,0.01625007389620721,194.2,197.81,191.63,197.26,2938675,-0.009092279097804856,-0.0017206477732794045,191.228,189.9355,199.29484769800558,0.019750029000333232,-0.009092279097804856,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,-0.5994,-0.06607075556098681,Down,0.7,Avoid,360.2518215332782,359.77593659479913,359.30068029012875
2025-04-30,178.47,183.79,177.63,183.24,6242698,BA,0.006813186813186878,0.029727451531329052,171.425,161.827,167.3822707804994,0.020988921530910774,129.41,131.59,127.85,131.22,7504521,0.0072152287381024305,0.017130455003488088,127.22,125.60499999999999,129.7342132250304,0.013500844095551237,0.0072152287381024305,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,0.03340000000000001,0.10178257517589076,Up,0.75,Buy,183.42650639075234,183.80008885849398,184.17443219696776
2025-04-30,107.42,107.42,104.15,105.63,20313648,XOM,-0.025193798449612448,-0.027079303675048294,107.19500000000001,106.32300000000001,109.13027488425972,0.016949856410723392,81.4,81.52,79.51,80.5,18792469,-0.02695515532454984,-0.022939677145284665,81.433,81.255,85.42055773293129,0.01800330342668165,-0.02695515532454984,,15.0,2.0,0.05,1.0,0.1,2025-04-26,False,0.3114,-0.0709436853982661,Down,0.65,Avoid,105.55506218511381,105.4053460085681,105.2558421850167
