date,open,close,volume,ticker
2025-04-29,421.19,409.23,9909100,UNH
2025-04-28,419.75,420.0,6614300,UNH
2025-04-25,423.56,418.64,9263800,UNH
2025-04-24,427.57,424.25,7629125,UNH
2025-04-23,427.07,427.96,8345700,UNH
2025-04-22,424.64,427.18,10156900,UNH
2025-04-21,449.76,425.33,13029900,UNH
2025-04-17,481.95,454.11,29120168,UNH
2025-04-16,585.32,585.04,4192100,UNH
2025-04-15,592.24,583.59,3871300,UNH
2025-04-14,595.0,587.06,4839300,UNH
2025-04-11,588.92,599.47,6121500,UNH
2025-04-10,580.24,594.4,8646000,UNH
2025-04-09,560.14,578.5,12691900,UNH
2025-04-08,582.17,553.08,11762300,UNH
2025-04-07,513.4,524.7,7356702,UNH
2025-04-04,540.64,525.05,9919000,UNH
2025-04-03,529.99,540.44,6457925,UNH
2025-04-02,522.95,523.2,2378909,UNH
2025-04-01,525.74,523.12,2962708,UNH
2025-03-31,519.18,523.75,5238700,UNH
2025-03-28,516.87,516.04,2379100,UNH
2025-03-27,516.29,515.72,2822200,UNH
2025-03-26,515.2,518.2,3255026,UNH
2025-03-25,518.28,513.43,3015143,UNH
2025-03-24,515.08,516.5,3841080,UNH
2025-03-21,511.68,516.85,10244942,UNH
2025-03-20,505.25,511.3,4965400,UNH
2025-03-19,505.04,503.2,3317606,UNH
2025-03-18,502.24,503.8,3617629,UNH
2025-03-17,487.51,499.02,5152316,UNH
2025-03-14,481.0,488.65,3915911,UNH
2025-03-13,479.45,481.52,2877044,UNH
2025-03-12,483.14,481.11,3681016,UNH
2025-03-11,482.5,486.04,4101015,UNH
2025-03-10,492.28,480.22,5108930,UNH
2025-03-07,483.83,493.48,5434100,UNH
2025-03-06,476.0,487.72,4964000,UNH
2025-03-05,471.07,475.98,3637102,UNH
2025-03-04,469.75,474.61,5864135,UNH
2025-03-03,474.37,467.05,5700200,UNH
2025-02-28,467.0,474.96,6146326,UNH
2025-02-27,466.17,468.56,4216800,UNH
2025-02-26,464.65,463.59,5108400,UNH
2025-02-25,460.77,470.38,9101000,UNH
2025-02-24,466.68,461.52,6919337,UNH
2025-02-21,439.55,466.42,19864900,UNH
2025-02-20,505.19,502.42,4144301,UNH
2025-02-19,501.33,511.04,4380314,UNH
2025-02-18,510.94,500.73,8759300,UNH
2025-02-14,529.0,523.51,3705326,UNH
2025-02-13,530.9,531.18,2835100,UNH
2025-02-12,539.85,527.4,3859241,UNH
2025-02-11,535.0,533.92,2632107,UNH
2025-02-10,527.67,533.37,3143143,UNH
2025-02-07,529.2,527.03,3349299,UNH
2025-02-06,537.89,530.04,3926829,UNH
2025-02-05,530.73,539.81,4621600,UNH
2025-05-01,105.095,105.52,8232436,XOM
2025-04-30,107.42,105.63,20313648,XOM
2025-04-29,107.74,108.36,9483135,XOM
2025-04-28,108.75,108.63,13890900,XOM
2025-04-25,108.14,108.57,11245800,XOM
2025-04-24,107.97,108.63,9849600,XOM
2025-04-23,108.81,107.37,14298002,XOM
2025-04-22,106.14,108.3,13147049,XOM
2025-04-21,105.61,105.35,16926500,XOM
2025-04-17,104.69,106.92,17916471,XOM
2025-04-16,103.95,104.19,13607024,XOM
2025-04-15,103.64,103.1,13164900,XOM
2025-04-14,105.03,103.39,18020000,XOM
2025-04-11,100.3,103.14,22884628,XOM
2025-04-10,103.71,99.93,33999317,XOM
2025-04-09,99.37,105.8,30063300,XOM
2025-04-08,105.46,100.77,27147800,XOM
2025-04-07,100.39,102.94,35068500,XOM
2025-04-04,109.87,104.34,30841318,XOM
2025-04-03,114.37,112.43,21204636,XOM
2025-04-02,118.39,118.67,12614605,XOM
2025-04-01,119.22,119.04,12425434,XOM
2025-03-31,117.79,118.93,21652345,XOM
2025-03-28,118.1,117.73,10233433,XOM
2025-03-27,118.1,117.89,12740800,XOM
2025-03-26,117.68,118.27,14112800,XOM
2025-03-25,116.43,116.59,12081800,XOM
2025-03-24,115.68,115.8,14207500,XOM
2025-03-21,115.5,115.5,41102800,XOM
2025-03-20,114.72,115.9,16230800,XOM
2025-03-19,114.2,115.41,17315001,XOM
2025-03-18,114.09,113.64,15998713,XOM
2025-03-17,111.8,113.76,19908800,XOM
2025-03-14,108.94,111.9,15890100,XOM
2025-03-13,108.33,108.67,17767836,XOM
2025-03-12,109.05,109.13,14051500,XOM
2025-03-11,111.92,109.16,19904735,XOM
2025-03-10,109.28,111.8,22749100,XOM
2025-03-07,108.41,109.02,19625000,XOM
2025-03-06,105.43,107.62,17150233,XOM
2025-03-05,105.84,105.44,24822245,XOM
2025-03-04,106.36,107.54,19394905,XOM
2025-03-03,111.7,107.76,18706900,XOM
2025-02-28,110.11,111.33,18821700,XOM
2025-02-27,110.01,110.15,15293200,XOM
2025-02-26,109.74,109.46,10446405,XOM
2025-02-25,111.3,109.73,14497000,XOM
2025-02-24,110.93,111.27,13153500,XOM
2025-02-21,111.32,110.69,14710000,XOM
2025-02-20,110.57,112.0,16325803,XOM
2025-02-19,110.76,110.3,10964700,XOM
2025-02-18,108.63,110.14,20060300,XOM
2025-02-14,108.52,108.24,15733529,XOM
2025-02-13,107.15,108.13,15460000,XOM
2025-02-12,110.05,107.35,18244122,XOM
2025-02-11,111.6,111.67,12713127,XOM
2025-02-10,110.01,110.97,12142200,XOM
2025-02-07,108.78,108.89,10051626,XOM
2025-02-06,110.77,108.43,13411401,XOM
2025-02-05,109.74,109.88,13364400,XOM
2025-05-01,360.31,358.55,1721986,HD
2025-04-30,356.5,360.49,3656317,HD
2025-04-29,355.89,359.0,2837019,HD
2025-04-28,357.99,356.92,2413000,HD
2025-04-25,357.7,357.58,2811300,HD
2025-04-24,356.5,359.64,2749500,HD
2025-04-23,361.92,356.42,3283300,HD
2025-04-22,351.16,354.43,2802400,HD
2025-04-21,354.29,346.9,4015242,HD
2025-04-17,348.55,355.06,3232397,HD
2025-04-16,351.84,345.99,2637577,HD
2025-04-15,356.56,354.11,2883120,HD
2025-04-14,357.8,357.2,2842090,HD
2025-04-11,350.31,353.86,3576408,HD
2025-04-10,352.85,353.62,5574800,HD
2025-04-09,328.6,355.39,6793000,HD
2025-04-08,350.38,335.24,4868020,HD
2025-04-07,344.3,341.51,6950500,HD
2025-04-04,350.71,353.9,7531133,HD
2025-04-03,355.78,355.91,5407124,HD
2025-04-02,362.56,370.89,3189508,HD
2025-04-01,364.14,365.52,2801979,HD
2025-03-31,353.5,366.49,4498842,HD
2025-03-28,363.16,358.15,2980206,HD
2025-03-27,361.9,362.73,3036600,HD
2025-03-26,360.39,362.13,3141400,HD
2025-03-25,361.53,360.99,2799657,HD
2025-03-24,354.62,363.77,4023527,HD
2025-03-21,352.09,351.15,8205413,HD
2025-03-20,354.69,355.52,3391223,HD
2025-03-19,352.0,353.42,2990200,HD
2025-03-18,353.53,349.57,3008238,HD
2025-03-17,351.76,354.13,3681459,HD
2025-03-14,350.65,351.31,5510700,HD
2025-03-13,361.91,347.25,7062400,HD
2025-03-12,371.97,364.73,3368038,HD
2025-03-11,374.22,368.16,4013320,HD
2025-03-10,377.44,374.65,3710542,HD
2025-03-07,379.5,376.8,4574277,HD
2025-03-06,383.5,381.73,4222000,HD
2025-03-05,379.0,386.35,2780317,HD
2025-03-04,386.15,381.68,4384823,HD
2025-03-03,396.95,389.69,3397600,HD
2025-02-28,394.42,396.6,4263916,HD
2025-02-27,389.91,390.27,2825142,HD
2025-02-26,395.24,390.48,3871549,HD
2025-02-25,385.0,393.29,6823900,HD
2025-02-24,386.09,382.42,5722039,HD
2025-02-21,396.4,385.3,5287000,HD
2025-02-20,393.0,394.64,2703526,HD
2025-02-19,397.22,395.43,3780014,HD
2025-02-18,408.31,403.31,3994025,HD
2025-02-14,415.0,409.5,3004400,HD
2025-02-13,408.71,412.43,3067900,HD
2025-02-12,408.58,407.14,3387401,HD
2025-02-11,414.0,416.36,1442188,HD
2025-02-10,410.64,413.99,2617600,HD
2025-02-07,413.2,407.37,2530505,HD
2025-02-06,414.91,414.16,2023700,HD
2025-02-05,415.15,413.82,2212115,HD
2025-05-01,97.015,97.24,5997374,WMT
2025-04-30,95.94,97.25,21519209,WMT
2025-04-29,94.84,96.04,12679025,WMT
2025-04-28,95.1,95.22,12950000,WMT
2025-04-25,95.8,95.09,15317220,WMT
2025-04-24,94.71,95.84,13444528,WMT
2025-04-23,95.02,94.93,18046900,WMT
2025-04-22,92.88,94.85,15407800,WMT
2025-04-21,93.02,92.41,18361208,WMT
2025-04-17,91.83,93.22,21393917,WMT
2025-04-16,94.0,91.19,22229105,WMT
2025-04-15,94.82,93.97,21871213,WMT
2025-04-14,93.27,94.73,27742915,WMT
2025-04-11,90.68,92.8,25508136,WMT
2025-04-10,88.73,90.61,34735323,WMT
2025-04-09,83.33,89.6,46632800,WMT
2025-04-08,85.85,81.79,34351744,WMT
2025-04-07,80.24,83.83,36884944,WMT
2025-04-04,85.64,83.19,36209015,WMT
2025-04-03,86.28,87.26,33012927,WMT
2025-04-02,88.2,89.76,19384137,WMT
2025-04-01,87.54,88.83,22080300,WMT
2025-03-31,84.76,87.79,30269313,WMT
2025-03-28,85.43,85.15,14790600,WMT
2025-03-27,84.78,85.63,16782807,WMT
2025-03-26,85.19,85.21,27241495,WMT
2025-03-25,86.76,84.76,27908600,WMT
2025-03-24,86.47,87.49,17900732,WMT
2025-03-21,85.28,85.98,26797200,WMT
2025-03-20,85.81,85.81,18185506,WMT
2025-03-19,85.95,86.33,24555900,WMT
2025-03-18,87.44,85.59,17850930,WMT
2025-03-17,85.13,87.46,26297800,WMT
2025-03-14,84.96,85.35,35500647,WMT
2025-03-13,84.94,84.5,31507800,WMT
2025-03-12,87.88,85.2,33301609,WMT
2025-03-11,87.29,87.44,28687600,WMT
2025-03-10,89.76,87.82,35148837,WMT
2025-03-07,93.94,91.72,35913200,WMT
2025-03-06,94.8,94.64,19957804,WMT
2025-03-05,94.97,95.98,17639000,WMT
2025-03-04,95.76,94.97,25227700,WMT
2025-03-03,97.98,97.59,18372200,WMT
2025-02-28,97.79,98.61,25451300,WMT
2025-02-27,95.9,96.79,16431500,WMT
2025-02-26,97.7,96.2,19069721,WMT
2025-02-25,94.35,97.69,29331200,WMT
2025-02-24,94.18,93.67,29755900,WMT
2025-02-21,96.53,94.78,35014806,WMT
2025-02-20,98.78,97.21,55450924,WMT
2025-02-19,103.85,104.0,18508000,WMT
2025-02-18,103.72,103.78,18247314,WMT
2025-02-14,105.3,104.04,14109500,WMT
2025-02-13,104.0,105.05,12604413,WMT
2025-02-12,102.12,103.61,15162125,WMT
2025-02-11,102.62,102.47,11953632,WMT
2025-02-10,101.95,102.92,15274644,WMT
2025-02-07,103.0,101.15,12451100,WMT
2025-02-06,102.53,102.85,13088500,WMT
2025-02-05,100.65,102.46,15926717,WMT
2025-05-01,72.0,71.39,7157534,KO
2025-04-30,73.35,72.55,20892472,KO
2025-04-29,71.19,72.35,16244100,KO
2025-04-28,72.08,71.79,15997500,KO
2025-04-25,72.65,71.91,16316000,KO
2025-04-24,73.02,72.52,16893900,KO
2025-04-23,73.29,73.28,16353927,KO
2025-04-22,73.0,73.9,15613518,KO
2025-04-21,73.38,72.77,16037200,KO
2025-04-17,71.9,73.0,20754495,KO
2025-04-16,72.36,71.68,15276216,KO
2025-04-15,72.62,71.86,14965500,KO
2025-04-14,71.3,72.45,13930207,KO
2025-04-11,70.91,71.43,19988203,KO
2025-04-10,70.19,70.76,22450200,KO
2025-04-09,67.92,69.95,27918700,KO
2025-04-08,68.96,68.42,22774425,KO
2025-04-07,66.23,68.37,34258400,KO
2025-04-04,72.42,69.93,26517300,KO
2025-04-03,72.48,73.18,24959600,KO
2025-04-02,71.96,71.33,14606519,KO
2025-04-01,71.68,71.87,15309146,KO
2025-03-31,70.73,71.62,24016900,KO
2025-03-28,70.81,70.37,17412915,KO
2025-03-27,70.18,70.74,11663400,KO
2025-03-26,68.92,70.02,14482800,KO
2025-03-25,68.95,68.81,12513900,KO
2025-03-24,68.8,68.95,12575412,KO
2025-03-21,69.71,68.67,47479500,KO
2025-03-20,69.31,69.71,16295300,KO
2025-03-19,68.55,69.28,14780007,KO
2025-03-18,70.11,69.38,12657615,KO
2025-03-17,69.24,70.12,15634808,KO
2025-03-14,68.51,69.16,14205100,KO
2025-03-13,70.25,69.62,15746600,KO
2025-03-12,70.37,69.94,18923301,KO
2025-03-11,71.88,71.04,28076440,KO
2025-03-10,71.96,71.45,25251200,KO
2025-03-07,69.65,71.43,28393300,KO
2025-03-06,70.41,70.46,21694031,KO
2025-03-05,69.9,70.08,23933629,KO
2025-03-04,72.07,70.19,25411900,KO
2025-03-03,70.24,72.32,21717603,KO
2025-02-28,71.45,71.21,22167400,KO
2025-02-27,70.72,70.87,16789500,KO
2025-02-26,71.27,70.8,14531200,KO
2025-02-25,70.86,71.49,21555600,KO
2025-02-24,70.84,70.59,21418442,KO
2025-02-21,70.32,71.35,21662300,KO
2025-02-20,69.71,70.04,13398010,KO
2025-02-19,69.21,70.07,16032300,KO
2025-02-18,68.55,69.05,15569122,KO
2025-02-14,69.36,68.87,20779100,KO
2025-02-13,69.0,69.5,24393148,KO
2025-02-12,66.87,68.71,26033800,KO
2025-02-11,67.5,67.6,30589148,KO
2025-02-10,64.1,64.55,16154300,KO
2025-02-07,63.43,63.84,13184700,KO
2025-02-06,63.62,63.36,13423408,KO
2025-02-05,62.72,63.12,10686800,KO
2025-05-01,160.655,160.04,2554229,PG
2025-04-30,162.45,162.57,11758475,PG
2025-04-29,161.29,162.26,8266200,PG
2025-04-28,161.04,161.85,8127000,PG
2025-04-25,159.88,161.02,12893200,PG
2025-04-24,160.5,159.53,20077700,PG
2025-04-23,166.4,165.73,9309200,PG
2025-04-22,165.86,167.88,7907421,PG
2025-04-21,169.89,165.75,8062400,PG
2025-04-17,167.53,170.63,7227061,PG
2025-04-16,169.29,166.39,5897634,PG
2025-04-15,169.14,168.47,8765000,PG
2025-04-14,167.04,169.13,9877411,PG
2025-04-11,163.37,166.91,8603200,PG
2025-04-10,162.9,163.56,10581600,PG
2025-04-09,157.36,162.32,10670212,PG
2025-04-08,162.31,158.39,11541114,PG
2025-04-07,163.66,160.23,15708009,PG
2025-04-04,171.77,163.75,13454205,PG
2025-04-03,174.23,172.39,9393300,PG
2025-04-02,170.07,169.5,6274548,PG
2025-04-01,170.57,170.56,7021507,PG
2025-03-31,168.1,170.42,11520451,PG
2025-03-28,169.38,168.03,5479306,PG
2025-03-27,167.87,168.71,6211735,PG
2025-03-26,163.35,166.58,7757259,PG
2025-03-25,165.3,162.85,8366736,PG
2025-03-24,166.43,165.65,6102109,PG
2025-03-21,167.14,166.69,16027300,PG
2025-03-20,168.89,167.55,8789200,PG
2025-03-19,167.87,168.57,7569200,PG
2025-03-18,170.07,167.71,6100242,PG
2025-03-17,168.37,169.76,9931700,PG
2025-03-14,167.79,167.97,6790624,PG
2025-03-13,167.7,168.59,6609126,PG
2025-03-12,169.7,168.37,10159136,PG
2025-03-11,175.83,173.12,11032300,PG
2025-03-10,176.76,176.26,11047022,PG
2025-03-07,174.09,175.95,9566763,PG
2025-03-06,174.89,174.66,6702500,PG
2025-03-05,173.38,174.61,6989100,PG
2025-03-04,176.75,173.18,12118023,PG
2025-03-03,173.58,175.59,7615570,PG
2025-02-28,173.58,173.84,10240100,PG
2025-02-27,170.85,171.97,5467000,PG
2025-02-26,172.28,171.3,5519041,PG
2025-02-25,171.28,172.65,7314900,PG
2025-02-24,170.22,170.54,8564100,PG
2025-02-21,167.44,170.23,9813720,PG
2025-02-20,163.15,167.21,6162601,PG
2025-02-19,166.1,166.49,7910823,PG
2025-02-18,163.35,165.43,7075681,PG
2025-02-14,169.79,162.89,13179500,PG
2025-02-13,169.63,171.02,6328365,PG
2025-02-12,168.35,169.58,6037671,PG
2025-02-11,167.69,169.43,5438100,PG
2025-02-10,167.69,167.53,7063167,PG
2025-02-07,169.09,167.97,4535617,PG
2025-02-06,169.37,168.88,4957900,PG
2025-02-05,168.09,169.01,7537232,PG
2025-05-01,24.3,23.95,23510327,PFE
2025-04-30,24.2,24.41,53410119,PFE
2025-04-29,22.83,23.79,98540200,PFE
2025-04-28,23.03,23.05,55888900,PFE
2025-04-25,22.77,22.92,35847700,PFE
2025-04-24,22.4,22.78,35009622,PFE
2025-04-23,22.78,22.36,50781008,PFE
2025-04-22,22.18,22.53,36052602,PFE
2025-04-21,22.13,22.04,32021006,PFE
2025-04-17,22.15,22.14,54073683,PFE
2025-04-16,22.49,22.04,37641200,PFE
2025-04-15,22.17,22.44,51814700,PFE
2025-04-14,22.08,22.12,61900900,PFE
2025-04-11,21.59,21.91,55078100,PFE
2025-04-10,22.26,21.59,72960700,PFE
2025-04-09,21.11,22.49,95954400,PFE
2025-04-08,22.9,21.84,72406019,PFE
2025-04-07,22.14,22.63,86106100,PFE
2025-04-04,23.94,22.97,80002600,PFE
2025-04-03,24.74,24.29,53501839,PFE
2025-04-02,24.5,24.7,41965000,PFE
2025-04-01,25.29,24.54,54444200,PFE
2025-03-31,24.8,25.34,53498113,PFE
2025-03-28,25.03,25.21,32352546,PFE
2025-03-27,25.2,25.01,51302022,PFE
2025-03-26,25.52,25.21,49578900,PFE
2025-03-25,26.16,25.55,47607600,PFE
2025-03-24,26.1,26.14,37944400,PFE
2025-03-21,26.13,26.28,349996520,PFE
2025-03-20,26.25,26.19,35378936,PFE
2025-03-19,26.33,26.21,42522707,PFE
2025-03-18,26.21,26.31,32958720,PFE
2025-03-17,25.74,26.05,32676900,PFE
2025-03-14,25.62,25.72,30298342,PFE
2025-03-13,25.76,25.6,36717900,PFE
2025-03-12,25.94,25.71,37331036,PFE
2025-03-11,26.57,25.99,44841410,PFE
2025-03-10,26.64,26.64,53013500,PFE
2025-03-07,26.4,26.73,54337700,PFE
2025-03-06,25.93,26.24,46998311,PFE
2025-03-05,25.7,25.94,37062400,PFE
2025-03-04,26.25,25.75,51315033,PFE
2025-03-03,26.37,26.25,54048604,PFE
2025-02-28,26.06,26.43,51531747,PFE
2025-02-27,26.29,26.1,28268300,PFE
2025-02-26,26.68,26.42,30103300,PFE
2025-02-25,26.72,26.74,43560142,PFE
2025-02-24,26.4,26.65,43823332,PFE
2025-02-21,25.89,26.3,54611500,PFE
2025-02-20,25.86,25.9,37139000,PFE
2025-02-19,25.57,25.89,37292400,PFE
2025-02-18,25.61,25.56,40499740,PFE
2025-02-14,25.73,25.53,33214613,PFE
2025-02-13,25.49,25.64,30612533,PFE
2025-02-12,25.48,25.47,31671613,PFE
2025-02-11,25.83,25.53,36593300,PFE
2025-02-10,25.78,25.87,39632710,PFE
2025-02-07,25.86,25.74,36512824,PFE
2025-02-06,26.42,25.83,45182013,PFE
2025-02-05,25.95,26.44,50426800,PFE
2025-05-01,39.82,40.215,13511440,BAC
2025-04-30,39.36,39.88,38055989,BAC
2025-04-29,39.63,39.99,33792544,BAC
2025-04-28,39.8,39.78,37428007,BAC
2025-04-25,39.54,39.69,32694200,BAC
2025-04-24,38.66,39.58,42457109,BAC
2025-04-23,39.41,38.75,54428408,BAC
2025-04-22,37.57,38.32,42288918,BAC
2025-04-21,37.07,36.92,34928346,BAC
2025-04-17,37.51,37.41,47144445,BAC
2025-04-16,37.86,37.33,52872700,BAC
2025-04-15,37.8,37.99,84677800,BAC
2025-04-14,36.49,36.67,46830600,BAC
2025-04-11,35.2,35.95,63671938,BAC
2025-04-10,36.32,35.85,90451847,BAC
2025-04-09,34.05,37.15,161173535,BAC
2025-04-08,36.86,35.03,79116309,BAC
2025-04-07,34.97,35.58,137329100,BAC
2025-04-04,35.29,34.39,107761200,BAC
2025-04-03,38.63,37.22,115497900,BAC
2025-04-02,40.88,41.85,28216129,BAC
2025-04-01,41.32,41.49,25578539,BAC
2025-03-31,40.78,41.73,36390000,BAC
2025-03-28,42.44,41.25,34253000,BAC
2025-03-27,42.82,42.56,25619235,BAC
2025-03-26,43.46,42.82,30064500,BAC
2025-03-25,43.35,43.28,25445348,BAC
2025-03-24,42.93,43.07,30646143,BAC
2025-03-21,42.16,42.47,65011000,BAC
2025-03-20,41.76,42.48,41018128,BAC
2025-03-19,41.72,42.21,42471117,BAC
2025-03-18,41.72,41.65,37644500,BAC
2025-03-17,40.92,41.44,37242800,BAC
2025-03-14,40.26,40.89,35979933,BAC
2025-03-13,39.97,39.67,37766100,BAC
2025-03-12,40.31,39.91,42290700,BAC
2025-03-11,39.7,39.61,50608400,BAC
2025-03-10,40.4,39.83,77498436,BAC
2025-03-07,41.31,41.4,50651434,BAC
2025-03-06,41.59,41.46,58103505,BAC
2025-03-05,42.65,42.29,52588903,BAC
2025-03-04,44.73,42.67,78278115,BAC
2025-03-03,46.21,45.56,46946021,BAC
2025-02-28,44.32,46.1,62621148,BAC
2025-02-27,44.09,44.12,28477725,BAC
2025-02-26,44.04,43.94,32251700,BAC
2025-02-25,44.53,43.94,38119007,BAC
2025-02-24,45.03,44.46,35512204,BAC
2025-02-21,45.25,44.81,43485900,BAC
2025-02-20,45.9,45.3,40001100,BAC
2025-02-19,45.88,46.01,38967823,BAC
2025-02-18,46.56,46.53,37824104,BAC
2025-02-14,46.48,46.96,25960500,BAC
2025-02-13,46.52,46.33,26815400,BAC
2025-02-12,46.57,46.21,29777100,BAC
2025-02-11,46.55,46.79,20314900,BAC
2025-02-10,47.48,46.67,26725206,BAC
2025-02-07,47.84,47.4,26504700,BAC
2025-02-06,47.44,47.74,39793400,BAC
2025-02-05,46.98,47.11,27696614,BAC
2025-05-01,182.85,182.79,3523405,BA
2025-04-30,178.47,183.24,6242698,BA
2025-04-29,182.52,182.0,6795042,BA
2025-04-28,182.75,182.3,9302600,BA
2025-04-25,176.5,177.95,7644200,BA
2025-04-24,171.2,176.26,10984200,BA
2025-04-23,174.0,172.27,16264700,BA
2025-04-22,162.5,162.52,9147300,BA
2025-04-21,160.0,159.34,5703810,BA
2025-04-17,157.13,161.9,9227259,BA
2025-04-16,154.37,156.47,6809600,BA
2025-04-15,155.28,155.52,11541122,BA
2025-04-14,159.82,159.28,7288736,BA
2025-04-11,154.62,156.84,8810700,BA
2025-04-10,154.98,155.52,10375000,BA
2025-04-09,138.85,160.82,16775246,BA
2025-04-08,146.85,139.39,14527902,BA
2025-04-07,132.05,138.86,18825027,BA
2025-04-04,143.3,136.59,22282000,BA
2025-04-03,160.0,150.91,15877400,BA
2025-04-02,166.4,168.56,5826600,BA
2025-04-01,170.0,168.17,8252833,BA
2025-03-31,170.65,170.55,7477500,BA
2025-03-28,177.75,173.31,8211108,BA
2025-03-27,178.53,179.11,4788639,BA
2025-03-26,182.53,178.55,6633607,BA
2025-03-25,182.16,182.59,7174436,BA
2025-03-24,182.03,180.9,9986100,BA
2025-03-21,172.06,178.11,26802400,BA
2025-03-20,171.14,172.83,4934400,BA
2025-03-19,165.32,172.62,14114844,BA
2025-03-18,161.44,161.57,4195200,BA
2025-03-17,160.5,161.85,5602700,BA
2025-03-14,160.92,161.81,5215140,BA
2025-03-13,159.22,159.32,5701600,BA
2025-03-12,157.0,158.8,8706900,BA
2025-03-11,148.0,154.06,10030549,BA
2025-03-10,150.03,148.15,10204000,BA
2025-03-07,157.19,154.18,12526700,BA
2025-03-06,161.42,158.43,6892600,BA
2025-03-05,159.96,163.16,7355800,BA
2025-03-04,167.37,158.9,15870217,BA
2025-03-03,177.02,170.06,6045600,BA
2025-02-28,174.36,174.63,5803347,BA
2025-02-27,174.52,173.83,4695248,BA
2025-02-26,179.49,173.04,7111736,BA
2025-02-25,180.45,178.27,5613900,BA
2025-02-24,177.48,179.91,8392903,BA
2025-02-21,181.28,177.15,8980339,BA
2025-02-20,185.58,180.88,7863048,BA
2025-02-19,185.31,186.15,7264800,BA
2025-02-18,185.68,184.97,6929627,BA
2025-02-14,186.75,184.42,5044712,BA
2025-02-13,187.0,185.44,6846329,BA
2025-02-12,178.34,186.25,7686842,BA
2025-02-11,179.78,180.44,4366700,BA
2025-02-10,183.12,180.55,3989106,BA
2025-02-07,185.26,181.49,5392310,BA
2025-02-06,182.0,184.8,6919404,BA
2025-02-05,176.0,181.84,7430431,BA
2025-05-01,155.0,154.37,2547036,JNJ
2025-04-30,158.2,156.31,9583029,JNJ
2025-04-29,155.45,155.91,5246725,JNJ
2025-04-28,155.5,155.35,5815200,JNJ
2025-04-25,154.32,154.58,8643927,JNJ
2025-04-24,155.8,154.93,8310425,JNJ
2025-04-23,156.49,155.24,9099438,JNJ
2025-04-22,157.55,157.75,7136321,JNJ
2025-04-21,157.96,156.92,6285438,JNJ
2025-04-17,154.16,157.47,10981067,JNJ
2025-04-16,155.37,153.91,7987296,JNJ
2025-04-15,155.7,153.62,10847700,JNJ
2025-04-14,151.59,154.36,10685338,JNJ
2025-04-11,149.33,151.73,9943900,JNJ
2025-04-10,150.37,148.69,13830500,JNJ
2025-04-09,142.2,150.97,18773742,JNJ
2025-04-08,153.59,150.0,12018400,JNJ
2025-04-07,151.28,150.62,18083040,JNJ
2025-04-04,159.16,153.24,16601728,JNJ
2025-04-03,158.75,159.82,13249313,JNJ
2025-04-02,154.01,155.36,10356920,JNJ
2025-04-01,160.73,153.25,23303100,JNJ
2025-03-31,164.37,165.84,12481400,JNJ
2025-03-28,163.59,163.71,5760545,JNJ
2025-03-27,162.35,163.13,6752500,JNJ
2025-03-26,161.21,161.72,7223773,JNJ
2025-03-25,163.52,161.02,7456200,JNJ
2025-03-24,162.84,163.29,8046565,JNJ
2025-03-21,163.0,163.63,17047106,JNJ
2025-03-20,163.0,163.02,7485930,JNJ
2025-03-19,163.97,162.99,5936637,JNJ
2025-03-18,163.44,164.25,7348974,JNJ
2025-03-17,162.41,162.84,6669815,JNJ
2025-03-14,162.12,162.81,6235800,JNJ
2025-03-13,163.43,162.99,5286734,JNJ
2025-03-12,163.73,162.85,8010700,JNJ
2025-03-11,167.2,165.86,9890648,JNJ
2025-03-10,167.48,167.7,17559000,JNJ
2025-03-07,165.13,166.69,9637600,JNJ
2025-03-06,165.0,165.83,8037900,JNJ
2025-03-05,164.51,165.12,8745050,JNJ
2025-03-04,168.08,165.42,11999962,JNJ
2025-03-03,164.96,167.28,9191500,JNJ
2025-02-28,164.31,165.02,12037415,JNJ
2025-02-27,162.31,163.73,8364600,JNJ
2025-02-26,165.08,163.08,11396410,JNJ
2025-02-25,164.1,166.09,12303700,JNJ
2025-02-24,162.68,163.74,10201917,JNJ
2025-02-21,159.88,162.3,12546930,JNJ
2025-02-20,156.95,159.68,7224030,JNJ
2025-02-19,155.0,157.89,7974736,JNJ
2025-02-18,154.14,154.99,9670700,JNJ
2025-02-14,157.29,156.15,6411840,JNJ
2025-02-13,155.26,157.25,10705077,JNJ
2025-02-12,155.27,155.26,7746014,JNJ
2025-02-11,154.11,156.13,7554811,JNJ
2025-02-10,153.61,154.24,6936561,JNJ
2025-02-07,153.53,153.12,6204916,JNJ
2025-02-06,154.79,153.51,7418468,JNJ
2025-02-05,153.82,154.69,8946957,JNJ
2025-05-01,378.3,378.6,1007415,ADBE
2025-04-30,366.87,374.98,3291133,ADBE
2025-04-29,367.21,370.98,2198300,ADBE
2025-04-28,368.05,368.62,3163425,ADBE
2025-04-25,361.7,367.72,3499345,ADBE
2025-04-24,353.59,360.91,3085149,ADBE
2025-04-23,358.12,351.96,3168000,ADBE
2025-04-22,349.14,349.91,3250424,ADBE
2025-04-21,344.57,343.22,3691241,ADBE
2025-04-17,349.75,348.8,5229675,ADBE
2025-04-16,345.0,344.19,3687900,ADBE
2025-04-15,351.05,350.38,3030407,ADBE
2025-04-14,359.51,350.91,3286000,ADBE
2025-04-11,351.44,352.47,3941817,ADBE
2025-04-10,360.97,350.05,5695000,ADBE
2025-04-09,338.74,364.64,7186300,ADBE
2025-04-08,350.1,340.0,6650815,ADBE
